date,latitude,longitude,depth,mag,status,locationSource,magSource,is_replica
43656,-5.9907,-76.3564,123,4,automatic,IGP,IGP,1
43657,-9.0173,-79.2794,41,4,automatic,IGP,IGP,0
43657,-5.9146,-76.9421,132,4,automatic,IGP,IGP,0
43659,-15.0885,-73.4354,117,4.5,automatic,IGP,IGP,1
43659,-3.3883,-80.0373,84,4,automatic,IGP,IGP,0
43659,-5.5939,-75.4532,158,4.1,automatic,IGP,IGP,1
43660,-8.9279,-74.5074,24,4,automatic,IGP,IGP,1
43660,-15.9005,-74.5939,44,4.2,automatic,IGP,IGP,1
43661,-8.9958,-80.1758,21,4.2,automatic,IGP,IGP,0
43665,-14.3708,-75.5469,86,4.2,automatic,IGP,IGP,1
43665,-6.7583,-74.7519,175,4.2,automatic,IGP,IGP,0
43665,-2.619,-77.057,126,4.2,automatic,IGP,IGP,0
43665,-12.6231,-76.3028,98,4.1,automatic,IGP,IGP,1
43666,-5.1307,-75.5565,144,4,automatic,IGP,IGP,1
43666,-7.5544,-75.8063,45,4.3,automatic,IGP,IGP,1
43667,-9.0377,-79.5408,13,4,automatic,IGP,IGP,1
43668,-11.2859,-75.1761,14,4.3,automatic,IGP,IGP,1
43669,-7.752,-75.9555,125,4.4,automatic,IGP,IGP,1
43669,-15.8917,-74.6945,37,4.9,automatic,IGP,IGP,1
43669,-2.5293,-76.4935,152,4.9,automatic,IGP,IGP,0
43670,-18.2933,-69.6481,138,4.2,automatic,IGP,IGP,1
43670,-2.8833,-77.8081,113,4.6,automatic,IGP,IGP,1
43670,-11.2945,-75.1806,17,4,automatic,IGP,IGP,0
43670,-3.3918,-77.6796,88,4,automatic,IGP,IGP,0
43670,-2.3551,-77.216,123,4.3,automatic,IGP,IGP,1
43670,-4.1433,-80.8877,14,4.1,automatic,IGP,IGP,1
43670,-15.7795,-74.5048,30,4,automatic,IGP,IGP,0
43671,-14.653,-74.2583,103,4.1,automatic,IGP,IGP,1
43671,-11.7244,-77.6813,25,4,automatic,IGP,IGP,1
43671,-8.9155,-74.5173,169,4,automatic,IGP,IGP,1
43671,-9.9745,-75.6609,9,4,automatic,IGP,IGP,0
43672,-13.4754,-70.4921,11,4.3,automatic,IGP,IGP,0
43672,-6.7422,-76.7385,51,4.1,automatic,IGP,IGP,1
43672,-14.4758,-74.342,104,4,automatic,IGP,IGP,1
43675,-11.4119,-78.2413,31,4.3,automatic,IGP,IGP,1
43675,-15.662,-74.9321,33,4,automatic,IGP,IGP,1
43679,-14.2366,-75.6833,69,4.1,automatic,IGP,IGP,0
43680,-4.2116,-80.8311,32,4.2,automatic,IGP,IGP,0
43681,-16.7918,-69.7202,198,4.2,automatic,IGP,IGP,0
43681,-8.9326,-79.3962,43,4.2,automatic,IGP,IGP,0
43682,-11.7166,-76.5955,99,4.5,automatic,IGP,IGP,0
43683,-3.8859,-77.3537,109,4.7,automatic,IGP,IGP,1
43684,-8.904,-79.4212,28,4.2,automatic,IGP,IGP,0
43685,-14.9308,-76.1155,20,4.9,automatic,IGP,IGP,1
43686,-16.0181,-70.339,216,4.7,automatic,IGP,IGP,0
43687,-5.7423,-78.7513,31,4.3,automatic,IGP,IGP,1
43688,-8.8324,-74.6641,153,4.7,automatic,IGP,IGP,1
43689,-8.4611,-75.0076,136,4.2,automatic,IGP,IGP,1
43690,-10.1632,-77.4916,22,5.1,automatic,IGP,IGP,1
43691,-15.8237,-71.9304,13,4.4,automatic,IGP,IGP,1
43691,-9.886,-75.4721,13,4,automatic,IGP,IGP,1
43692,-10.1051,-74.1269,140,4.1,automatic,IGP,IGP,1
43692,-17.8363,-69.4908,166,4,automatic,IGP,IGP,0
43692,-8.2592,-75.0972,142,5.1,automatic,IGP,IGP,0
43694,-15.2991,-72.0886,135,4,automatic,IGP,IGP,1
43694,-5.5903,-76.1021,21,4.3,automatic,IGP,IGP,1
43696,-12.4008,-75.2416,17,4.7,automatic,IGP,IGP,0
43697,-15.5185,-71.8146,172,4,automatic,IGP,IGP,0
43699,-9.9774,-75.6973,8,4,automatic,IGP,IGP,0
43699,-15.4718,-70.2116,247,4.3,automatic,IGP,IGP,1
43699,-17.3149,-70.2477,128,4.7,automatic,IGP,IGP,0
43699,-11.6909,-77.0693,88,4,automatic,IGP,IGP,0
43699,-18.4387,-69.8317,136,4.4,automatic,IGP,IGP,0
43700,-17.478,-69.3863,173,4.1,automatic,IGP,IGP,1
43700,-8.4589,-76.1817,137,4.3,automatic,IGP,IGP,1
43700,-10.7311,-75.4404,28,4.5,automatic,IGP,IGP,1
43700,-5.4318,-77.2887,11,4.6,automatic,IGP,IGP,1
43702,-9.5117,-75.6569,20,4,automatic,IGP,IGP,0
43702,-17.3427,-70.4411,125,4,automatic,IGP,IGP,1
43704,-8.426,-74.9852,130,4.8,automatic,IGP,IGP,1
43704,-10.8134,-73.9292,115,4.9,automatic,IGP,IGP,0
43706,-9.84,-76.5622,142,4.6,automatic,IGP,IGP,1
43706,-15.4861,-72.982,136,4.2,automatic,IGP,IGP,0
43707,-17.8029,-69.7507,167,4.4,automatic,IGP,IGP,1
43707,-18.1622,-69.4325,149,4.2,automatic,IGP,IGP,1
43707,-8.7349,-79.5318,35,4.3,automatic,IGP,IGP,0
43708,-17.2847,-70.2146,154,4,automatic,IGP,IGP,0
43709,-12.5006,-76.9293,46,4.2,automatic,IGP,IGP,0
43710,-14.1887,-72.7683,89,5.1,automatic,IGP,IGP,0
43711,-8.895,-76.2227,134,5,automatic,IGP,IGP,1
43713,-17.7151,-69.4753,174,4.8,automatic,IGP,IGP,0
43713,-9.2607,-79.2715,32,4.6,automatic,IGP,IGP,1
43714,-12.5579,-76.3287,96,4.5,automatic,IGP,IGP,1
43714,-5.6632,-75.4077,129,4.4,automatic,IGP,IGP,0
43715,-6.3876,-75.7344,44,4.6,automatic,IGP,IGP,0
43717,-7.534,-79.9746,33,4,automatic,IGP,IGP,1
43717,-16.7326,-71.2362,119,4,automatic,IGP,IGP,1
43717,-10.4758,-74.3419,26,4.2,automatic,IGP,IGP,0
43719,-18.0917,-70.0598,90,5,automatic,IGP,IGP,1
43720,-9.0522,-79.8162,20,4,automatic,IGP,IGP,0
43722,-14.3027,-76.5838,31,4,automatic,IGP,IGP,0
43722,-15.5458,-75.8045,34,4.2,automatic,IGP,IGP,0
43723,-18.0382,-69.7006,142,4.3,automatic,IGP,IGP,0
43723,-3.3458,-80.1451,55,4.1,automatic,IGP,IGP,1
43724,-3.8427,-76.3631,111,4.8,automatic,IGP,IGP,1
43725,-10.9048,-74.9987,27,4.1,automatic,IGP,IGP,1
43726,-15.8394,-72.732,124,4,automatic,IGP,IGP,0
43726,-8.4369,-74.2906,171,4,automatic,IGP,IGP,0
43726,-15.7632,-74.1937,87,4.8,automatic,IGP,IGP,0
43727,-14.6504,-72.7059,105,4,automatic,IGP,IGP,1
43728,-16.4022,-71.9137,111,4.2,automatic,IGP,IGP,1
43729,-8.8234,-79.4763,44,4,automatic,IGP,IGP,1
43729,-7.2455,-76.4137,136,4.2,automatic,IGP,IGP,0
43729,-15.2991,-71.7625,158,4.5,automatic,IGP,IGP,1
43730,-14.7288,-73.7206,93,4.9,automatic,IGP,IGP,0
43731,-2.5132,-77.2178,142,4.4,automatic,IGP,IGP,0
43733,-9.9777,-75.1147,126,4.7,automatic,IGP,IGP,0
43735,-8.2224,-74.4224,164,5.1,automatic,IGP,IGP,0
43735,-9.0099,-75.0982,26,4.6,automatic,IGP,IGP,1
43735,-15.4178,-72.1757,120,4.6,automatic,IGP,IGP,0
43736,-13.6615,-76.6461,25,4,automatic,IGP,IGP,1
43738,-11.5333,-75.8519,126,4.1,automatic,IGP,IGP,1
43738,-3.8354,-81.6988,6,4,automatic,IGP,IGP,1
43739,-5.9649,-75.7726,44,4.1,automatic,IGP,IGP,1
43740,-14.0565,-76.0872,55,4.5,automatic,IGP,IGP,0
43740,-9.3229,-75.1836,29,4.2,automatic,IGP,IGP,0
43740,-7.353,-73.7439,184,4.3,automatic,IGP,IGP,1
43740,-5.7391,-80.9308,34,4.5,automatic,IGP,IGP,1
43741,-6.8555,-75.1967,112,4.1,automatic,IGP,IGP,1
43741,-16.3818,-72.9378,53,4.1,automatic,IGP,IGP,0
43741,-8.757,-75.74,34,4,automatic,IGP,IGP,1
43741,-8.7009,-74.9723,52,4,automatic,IGP,IGP,0
43744,-4.456,-76.4783,29,4.1,automatic,IGP,IGP,0
43744,-11.2468,-76.3565,118,4.2,automatic,IGP,IGP,0
43745,-2.3339,-77.2243,148,4.1,automatic,IGP,IGP,0
43745,-4.9293,-79.7623,111,4.1,automatic,IGP,IGP,0
43745,-4.9629,-81.1736,28,4.2,automatic,IGP,IGP,0
43746,-18.1547,-69.7076,131,4.9,automatic,IGP,IGP,1
43746,-5.7258,-77.1762,126,4.1,automatic,IGP,IGP,1
43747,-9.1172,-75.7971,30,4,automatic,IGP,IGP,1
43747,-5.4684,-77.1431,130,4,automatic,IGP,IGP,1
43747,-17.1698,-70.1592,166,4.3,automatic,IGP,IGP,1
43748,-16.1525,-73.4091,51,4.8,automatic,IGP,IGP,0
43749,-2.6367,-77.477,116,4.3,automatic,IGP,IGP,0
43750,-15.6547,-69.9093,244,4.2,automatic,IGP,IGP,1
43751,-3.5747,-75.5506,217,4.3,automatic,IGP,IGP,0
43751,-17.7155,-69.8196,155,4.2,automatic,IGP,IGP,0
43754,-16.7069,-69.4865,212,4,automatic,IGP,IGP,1
43754,-6.4822,-75.741,39,4,automatic,IGP,IGP,0
43756,-10.2732,-78.8708,20,4.1,automatic,IGP,IGP,0
43757,-17.7378,-69.5665,172,4.4,automatic,IGP,IGP,0
43757,-7.1908,-80.8309,19,4.5,automatic,IGP,IGP,0
43757,-13.4029,-75.029,101,4.1,automatic,IGP,IGP,0
43758,-15.572,-73.3808,9,4.1,automatic,IGP,IGP,0
43758,-3.9402,-80.5234,35,4,automatic,IGP,IGP,0
43759,-8.2543,-74.3545,155,4,automatic,IGP,IGP,0
43759,-7.2399,-74.9227,149,4,automatic,IGP,IGP,0
43759,-8.7655,-79.3994,45,4,automatic,IGP,IGP,0
43759,-6.561,-76.0676,138,4.3,automatic,IGP,IGP,0
43759,-15.5412,-74.9336,49,4.9,automatic,IGP,IGP,1
43760,-3.1215,-80.0916,50,4.7,automatic,IGP,IGP,0
43762,-15.4111,-71.6646,168,4.2,automatic,IGP,IGP,0
43763,-5.4361,-78.301,142,4,automatic,IGP,IGP,1
43763,-11.8631,-77.5817,48,4.5,automatic,IGP,IGP,1
43764,-16.3574,-73.4615,30,4,automatic,IGP,IGP,1
43765,-8.1762,-73.9445,185,4.2,automatic,IGP,IGP,1
43765,-14.087,-74.599,110,4.4,automatic,IGP,IGP,0
43766,-16.105,-69.8851,218,4.3,automatic,IGP,IGP,0
43766,-17.8783,-72.0023,34,4.2,automatic,IGP,IGP,0
43766,-2.618,-77.0429,131,4,automatic,IGP,IGP,0
43767,-15.3437,-73.1358,118,4.1,automatic,IGP,IGP,1
43768,-2.9423,-77.5276,20,4,automatic,IGP,IGP,1
43768,-16.9908,-69.7564,200,4,automatic,IGP,IGP,1
43768,-15.5527,-70.355,243,4.6,automatic,IGP,IGP,1
43769,-14.1817,-74.9167,108,4.3,automatic,IGP,IGP,0
43772,-17.4626,-70.0614,151,4.2,automatic,IGP,IGP,1
43772,-17.9325,-69.8258,130,4.5,automatic,IGP,IGP,1
43778,-3.4129,-80.843,27,4,automatic,IGP,IGP,0
43779,-7.1965,-75.9815,127,5.4,automatic,IGP,IGP,0
43780,-16.266,-71.6003,136,4,automatic,IGP,IGP,0
43780,-14.764,-72.6719,104,4.2,automatic,IGP,IGP,0
43780,-5.1433,-78.3269,18,4.1,automatic,IGP,IGP,1
43781,-8.8675,-74.4387,152,4.4,automatic,IGP,IGP,0
43781,-9.4893,-75.182,126,4.3,automatic,IGP,IGP,1
43781,-11.8186,-77.47,62,4.6,automatic,IGP,IGP,0
43782,-15.4041,-70.5902,213,5.1,automatic,IGP,IGP,0
43782,-10.2503,-75.9421,135,4,automatic,IGP,IGP,1
43783,-9.2428,-80.2223,32,4.3,automatic,IGP,IGP,0
43783,-8.6272,-74.7425,151,4.9,automatic,IGP,IGP,1
43784,-17.108,-71.9984,34,4.3,automatic,IGP,IGP,1
43784,-15.0042,-75.4184,52,4,automatic,IGP,IGP,1
43786,-10.8246,-74.0467,15,4.1,automatic,IGP,IGP,0
43786,-9.1816,-79.8906,35,4.1,automatic,IGP,IGP,0
43786,-2.4009,-81.5412,39,4.2,automatic,IGP,IGP,0
43786,-10.6631,-78.5506,53,4.1,automatic,IGP,IGP,1
43786,-9.7353,-78.8974,30,4.3,automatic,IGP,IGP,0
43787,-16.2468,-73.7423,43,4.2,automatic,IGP,IGP,1
43788,-7.4701,-80.1463,34,4.2,automatic,IGP,IGP,1
43788,-3.4306,-77.8044,124,4.4,automatic,IGP,IGP,1
43788,-14.4862,-76.6954,33,4.3,automatic,IGP,IGP,1
43788,-5.6352,-77.0811,41,4.5,automatic,IGP,IGP,0
43789,-15.1002,-74.4264,105,4.1,automatic,IGP,IGP,0
43789,-14.7744,-73.876,108,4.3,automatic,IGP,IGP,1
43790,-15.3403,-74.8166,66,4,automatic,IGP,IGP,0
43791,-8.4943,-74.5361,115,4.3,automatic,IGP,IGP,0
43793,-15.3139,-71.7661,137,4,automatic,IGP,IGP,0
43795,-5.9569,-81.4004,30,4.1,automatic,IGP,IGP,0
43796,-15.881,-74.1782,70,4,automatic,IGP,IGP,0
43796,-15.9516,-71.6802,141,4.2,automatic,IGP,IGP,1
43797,-7.0408,-75.8603,20,4,automatic,IGP,IGP,1
43798,-13.7996,-76.8574,11,4.3,automatic,IGP,IGP,1
43800,-15.8391,-72.1364,138,4.2,automatic,IGP,IGP,1
43801,-18.0879,-70.0685,126,4,automatic,IGP,IGP,1
43802,-14.6875,-76.2617,35,4.2,automatic,IGP,IGP,0
43802,-15.7918,-73.0279,107,4.7,automatic,IGP,IGP,1
43802,-5.1482,-76.6616,25,4.2,automatic,IGP,IGP,0
43802,-10.6412,-75.4636,9,4,automatic,IGP,IGP,1
43804,-5.1166,-76.6106,29,4.2,automatic,IGP,IGP,0
43804,-13.8251,-76.2927,71,5.3,automatic,IGP,IGP,1
43804,-12.5724,-75.3164,123,4.3,automatic,IGP,IGP,1
43805,-17.5221,-69.6603,172,4.4,automatic,IGP,IGP,0
43805,-5.3669,-77.4591,19,4.1,automatic,IGP,IGP,0
43807,-9.7787,-75.6435,122,4.7,automatic,IGP,IGP,1
43807,-5.1326,-77.3423,123,4.4,automatic,IGP,IGP,1
43808,-15.5983,-71.5997,151,4.9,automatic,IGP,IGP,1
43809,-3.1766,-80.9655,49,4.2,automatic,IGP,IGP,0
43810,-2.4576,-77.0529,134,4.5,automatic,IGP,IGP,0
43810,-17.8469,-71.8738,34,4,automatic,IGP,IGP,0
43811,-5.4453,-79.8719,79,4,automatic,IGP,IGP,1
43811,-16.8074,-69.6134,202,4,automatic,IGP,IGP,0
43811,-13.9818,-72.5194,74,4.1,automatic,IGP,IGP,1
43813,-11.1923,-73.799,121,4,automatic,IGP,IGP,0
43814,-6.5146,-80.9513,23,4.1,automatic,IGP,IGP,0
43814,-14.3081,-72.2637,99,4.9,automatic,IGP,IGP,0
43815,-6.218,-75.9298,43,4.4,automatic,IGP,IGP,1
43815,-14.7973,-73.6317,112,4,automatic,IGP,IGP,1
43817,-15.2729,-72.3072,136,4.6,automatic,IGP,IGP,1
43818,-13.784,-76.2972,59,4.3,automatic,IGP,IGP,0
43819,-14.8899,-72.8081,109,4.1,automatic,IGP,IGP,0
43819,-6.9907,-74.5279,153,4.1,automatic,IGP,IGP,1
43821,-7.0996,-80.9084,38,4.3,automatic,IGP,IGP,1
43824,-12.565,-76.8807,51,4,automatic,IGP,IGP,1
43825,-16.0087,-72.8001,92,4.1,automatic,IGP,IGP,0
43827,-10.7969,-78.6358,39,4.7,automatic,IGP,IGP,0
43828,-14.8023,-72.0594,112,4.6,automatic,IGP,IGP,0
43828,-10.8745,-74.9124,10,4.1,automatic,IGP,IGP,1
43829,-10.9876,-74.6467,112,4,automatic,IGP,IGP,1
43829,-8.3698,-76.2193,140,4.6,automatic,IGP,IGP,0
43830,-7.3184,-74.8617,162,4,automatic,IGP,IGP,0
43830,-15.9453,-74.416,38,4,automatic,IGP,IGP,0
43830,-7.0085,-80.5129,47,4.5,automatic,IGP,IGP,1
43830,-10.8035,-79.7861,36,4.5,automatic,IGP,IGP,1
43831,-8.669,-76.2077,32,4,automatic,IGP,IGP,1
43832,-18.5369,-69.9329,83,4.1,automatic,IGP,IGP,0
43833,-8.4736,-76.1291,133,4,automatic,IGP,IGP,0
43833,-3.328,-80.2922,57,5,automatic,IGP,IGP,1
43833,-15.6515,-71.5752,11,3.5,automatic,IGP,IGP,0
43834,-15.6771,-71.5883,13,3.5,automatic,IGP,IGP,1
43834,-7.5803,-74.6424,166,4,automatic,IGP,IGP,0
43836,-15.872,-74.6719,55,4.1,automatic,IGP,IGP,1
43836,-9.4269,-75.5707,38,4.3,automatic,IGP,IGP,1
43836,-6.8064,-76.8129,126,4.4,automatic,IGP,IGP,0
43836,-9.0927,-74.1966,22,4.1,automatic,IGP,IGP,0
43837,-11.033,-75.2602,16,4,automatic,IGP,IGP,1
43838,-5.0545,-80.9879,31,3.5,automatic,IGP,IGP,1
43838,-9.9172,-75.5748,11,3.9,automatic,IGP,IGP,0
43838,-14.7076,-74.0072,104,4,automatic,IGP,IGP,0
43839,-7.4399,-76.2515,136,4,automatic,IGP,IGP,1
43839,-16.0927,-70.4635,10,3.3,automatic,IGP,IGP,0
43841,-8.8999,-75.0083,136,4.6,automatic,IGP,IGP,0
43841,-17.7407,-70.2457,122,4,automatic,IGP,IGP,0
43842,-10.4245,-75.4906,13,3.9,automatic,IGP,IGP,1
43842,-16.3433,-73.9996,37,4.2,automatic,IGP,IGP,0
43843,-15.7622,-72.2072,10,3.6,automatic,IGP,IGP,1
43845,-10.3954,-78.8467,26,5.4,automatic,IGP,IGP,1
43846,-7.889,-74.5281,150,4.6,automatic,IGP,IGP,0
43846,-4.0803,-77.1037,111,4.6,automatic,IGP,IGP,0
43846,-9.8215,-75.6288,21,4,automatic,IGP,IGP,0
43846,-10.7861,-77.7237,81,4.4,automatic,IGP,IGP,1
43847,-16.7791,-72.6928,42,3.9,automatic,IGP,IGP,1
43847,-9.7805,-74.5801,21,4.2,automatic,IGP,IGP,0
43847,-8.5644,-73.9933,177,4.4,automatic,IGP,IGP,1
43847,-15.4624,-70.1406,252,4.2,automatic,IGP,IGP,0
43848,-17.12,-71.3019,97,4.2,automatic,IGP,IGP,1
43849,-6.0476,-76.6891,132,4.2,automatic,IGP,IGP,0
43850,-9.5853,-75.7351,17,3.8,automatic,IGP,IGP,1
43850,-15.881,-71.7796,9,3.5,automatic,IGP,IGP,0
43851,-15.8761,-71.7701,11,3.5,automatic,IGP,IGP,1
43853,-13.9266,-71.8091,8,3.7,automatic,IGP,IGP,0
43853,-13.9193,-71.8076,11,3.4,automatic,IGP,IGP,0
43854,-17.4929,-71.0724,79,5.2,automatic,IGP,IGP,1
43854,-18.4065,-69.9288,126,4.4,automatic,IGP,IGP,1
43854,-14.4006,-69.1867,13,3.2,automatic,IGP,IGP,1
43854,-17.5127,-71.1235,57,3.8,automatic,IGP,IGP,0
43855,-16.7021,-69.6652,203,4.2,automatic,IGP,IGP,1
43856,-15.6509,-71.8556,9,3.3,automatic,IGP,IGP,1
43856,-15.7212,-71.9349,12,3.2,automatic,IGP,IGP,1
43856,-15.7519,-71.9002,9,3.4,automatic,IGP,IGP,0
43856,-15.6529,-71.8151,7,3.3,automatic,IGP,IGP,0
43857,-15.6293,-71.83,11,3.3,automatic,IGP,IGP,0
43857,-15.6528,-71.8159,12,3.4,automatic,IGP,IGP,1
43857,-12.3352,-76.8767,63,3.9,automatic,IGP,IGP,0
43857,-15.6629,-71.8153,10,3.2,automatic,IGP,IGP,0
43857,-11.5301,-77.7161,53,4.1,automatic,IGP,IGP,1
43857,-5.078,-76.1681,41,4.3,automatic,IGP,IGP,0
43858,-15.6473,-71.8088,12,3.4,automatic,IGP,IGP,0
43858,-15.6546,-71.8259,9,3.6,automatic,IGP,IGP,1
43858,-15.6655,-71.8281,13,3.5,automatic,IGP,IGP,1
43858,-17.2431,-70.8296,19,3.6,automatic,IGP,IGP,1
43858,-15.642,-71.8296,7,3.4,automatic,IGP,IGP,0
43858,-15.6501,-71.835,13,3.5,automatic,IGP,IGP,1
43858,-15.6595,-71.8329,6,3.9,automatic,IGP,IGP,1
43858,-15.6613,-71.8371,10,3.6,automatic,IGP,IGP,1
43858,-15.655,-71.829,5,3.6,automatic,IGP,IGP,1
43858,-15.6597,-71.8244,5,3.4,automatic,IGP,IGP,1
43858,-15.6836,-71.7634,11,3.8,automatic,IGP,IGP,1
43858,-15.6456,-71.82,10,3.3,automatic,IGP,IGP,0
43859,-15.665,-71.7943,10,3.3,automatic,IGP,IGP,0
43859,-15.6571,-71.8301,10,3.5,automatic,IGP,IGP,1
43859,-15.6529,-71.8012,10,3.3,automatic,IGP,IGP,1
43860,-10.7895,-73.5978,26,4.1,automatic,IGP,IGP,0
43860,-12.8748,-74.0097,79,4.1,automatic,IGP,IGP,0
43860,-3.8642,-75.5683,181,5,automatic,IGP,IGP,1
43861,-6.818,-80.6344,10,3.9,automatic,IGP,IGP,0
43861,-12.5729,-76.8088,74,4.7,automatic,IGP,IGP,0
43863,-15.6674,-71.9073,17,3.5,automatic,IGP,IGP,0
43863,-3.5469,-80.4717,48,4.1,automatic,IGP,IGP,0
43863,-15.6402,-71.8177,7,3.4,automatic,IGP,IGP,1
43863,-13.6387,-76.346,43,4,automatic,IGP,IGP,1
43865,-15.6281,-71.8115,12,3.5,automatic,IGP,IGP,1
43865,-15.0723,-75.163,40,4,automatic,IGP,IGP,0
43866,-15.6598,-71.7868,10,3.3,automatic,IGP,IGP,0
43866,-5.7951,-80.9335,44,5.2,automatic,IGP,IGP,1
43866,-17.3198,-71.1969,44,3.7,automatic,IGP,IGP,0
43866,-4.4268,-77.4414,17,5.1,automatic,IGP,IGP,0
43867,-15.1502,-71.1112,17,3.5,automatic,IGP,IGP,1
43867,-17.41,-71.2251,41,3.7,automatic,IGP,IGP,1
43867,-11.2049,-79.4171,11,4.4,automatic,IGP,IGP,0
43868,-15.6543,-71.8268,14,3.4,automatic,IGP,IGP,1
43869,-4.4057,-77.5596,18,4.2,automatic,IGP,IGP,1
43869,-15.7327,-72.0611,8,3.5,automatic,IGP,IGP,1
43870,-16.9789,-69.6189,200,4.1,automatic,IGP,IGP,1
43870,-9.8339,-78.793,35,4.2,automatic,IGP,IGP,0
43870,-15.6473,-71.8268,8,3.4,automatic,IGP,IGP,1
43871,-12.2885,-77.5592,36,3.6,automatic,IGP,IGP,1
43871,-8.3823,-77.8063,18,3.6,automatic,IGP,IGP,1
43872,-16.5091,-72.855,51,3.6,automatic,IGP,IGP,1
43872,-17.1324,-71.0446,108,4,automatic,IGP,IGP,0
43872,-15.6605,-71.8184,8,3.5,automatic,IGP,IGP,1
43872,-14.1067,-75.8784,46,3.6,automatic,IGP,IGP,1
43872,-15.2077,-75.8987,41,4.6,automatic,IGP,IGP,0
43873,-16.2363,-72.6289,104,4.2,automatic,IGP,IGP,0
43873,-15.9685,-74.5985,24,3.8,automatic,IGP,IGP,0
43873,-15.6778,-74.1988,36,4,automatic,IGP,IGP,0
43874,-15.3804,-72.0584,149,4.1,automatic,IGP,IGP,0
43874,-16.0946,-74.697,24,5.2,automatic,IGP,IGP,1
43874,-16.4949,-71.9499,34,3.6,automatic,IGP,IGP,1
43874,-16.1685,-74.7982,24,4.3,automatic,IGP,IGP,0
43874,-13.9366,-74.5596,103,4.1,automatic,IGP,IGP,1
43874,-4.2755,-80.9382,21,3.8,automatic,IGP,IGP,0
43875,-8.1944,-75.2439,134,4,automatic,IGP,IGP,1
43875,-16.6392,-72.9837,45,4.7,automatic,IGP,IGP,1
43875,-12.5604,-78.0684,25,4.8,automatic,IGP,IGP,0
43876,-11.9413,-77.7607,61,4.2,automatic,IGP,IGP,0
43876,-14.2317,-73.7099,108,4.5,automatic,IGP,IGP,1
43876,-16.5303,-72.7187,48,4,automatic,IGP,IGP,0
43877,-14.9553,-76.2451,39,4.3,automatic,IGP,IGP,0
43878,-7.6454,-74.7718,165,5,automatic,IGP,IGP,0
43879,-19.1586,-70.699,48,4,automatic,IGP,IGP,0
43879,-7.5985,-76.3699,128,4.2,automatic,IGP,IGP,1
43879,-11.1512,-78.1689,36,3.9,automatic,IGP,IGP,1
43880,-15.314,-72.2851,131,4,automatic,IGP,IGP,0
43880,-6.5022,-80.816,24,4,automatic,IGP,IGP,1
43880,-7.7663,-80.3345,22,4.1,automatic,IGP,IGP,1
43880,-11.5882,-77.8367,51,3.7,automatic,IGP,IGP,1
43880,-15.6517,-74.9269,26,3.8,automatic,IGP,IGP,0
43881,-16.4495,-72.0224,22,4.2,automatic,IGP,IGP,1
43882,-9.1304,-79.4177,16,4.8,automatic,IGP,IGP,0
43882,-9.1507,-79.4393,15,4,automatic,IGP,IGP,0
43883,-15.7056,-72.6277,111,4,automatic,IGP,IGP,0
43883,-12.779,-77.6029,18,4.1,automatic,IGP,IGP,1
43883,-3.3456,-77.6123,47,4.3,automatic,IGP,IGP,0
43885,-16.4623,-72.0003,24,3.6,automatic,IGP,IGP,0
43886,-8.2103,-80.2557,34,5.2,automatic,IGP,IGP,0
43886,-9.4696,-79.1449,35,4.3,automatic,IGP,IGP,1
43887,-10.3957,-78.5372,41,4,automatic,IGP,IGP,1
43887,-6.1701,-76.342,41,4.2,automatic,IGP,IGP,0
43888,-8.3769,-74.412,170,4.1,automatic,IGP,IGP,1
43888,-16.453,-72.0107,23,3.7,automatic,IGP,IGP,0
43890,-15.7326,-72.0754,9,3.6,automatic,IGP,IGP,0
43890,-13.182,-75.1212,110,4.2,automatic,IGP,IGP,1
43890,-13.1311,-75.0259,95,4.1,automatic,IGP,IGP,1
43891,-16.2446,-72.9787,36,3.9,automatic,IGP,IGP,0
43892,-10.8967,-73.9277,124,4.3,automatic,IGP,IGP,1
43892,-15.8256,-74.295,49,4,automatic,IGP,IGP,0
43892,-11.7079,-76.9556,90,4,automatic,IGP,IGP,0
43892,-18.1159,-70.7489,34,5,automatic,IGP,IGP,1
43893,-16.3615,-73.4571,29,4.9,automatic,IGP,IGP,1
43894,-15.8684,-75.2704,21,3.9,automatic,IGP,IGP,1
43894,-14.8618,-73.8429,106,4.1,automatic,IGP,IGP,0
43894,-12.9105,-76.7716,52,3.5,automatic,IGP,IGP,0
43895,-18.4609,-71.468,27,3.9,automatic,IGP,IGP,1
43896,-16.381,-69.7213,225,4.2,automatic,IGP,IGP,1
43896,-9.9308,-75.6845,14,4.1,automatic,IGP,IGP,0
43898,-8.2162,-80.081,38,4.3,automatic,IGP,IGP,0
43899,-4.7848,-80.2673,69,4.8,automatic,IGP,IGP,0
43902,-2.6212,-77.2184,130,4.2,automatic,IGP,IGP,1
43902,-17.4896,-70.6813,16,3.7,automatic,IGP,IGP,0
43903,-20.0854,-69.8455,95,5.2,automatic,IGP,IGP,0
43903,-15.4676,-74.2161,104,4.4,automatic,IGP,IGP,1
43905,-15.6584,-71.8432,12,3.4,automatic,IGP,IGP,1
43905,-8.9321,-74.6314,147,4.5,automatic,IGP,IGP,0
43906,-12.8856,-75.0044,12,3.4,automatic,IGP,IGP,1
43907,-12.8745,-75.0175,13,3.4,automatic,IGP,IGP,1
43907,-12.867,-75.0016,12,3.4,automatic,IGP,IGP,1
43907,-12.8393,-75.0095,7,3.3,automatic,IGP,IGP,0
